sentence_column_name|tag_column_name
SINGAPORE ( ICIS ) -- ( 1 ) Kemira och det indiska vatteninfrastrukturföretaget ( 2 ) IVRCL har kommit överens om att bilda ett joint venture som inkluderar en ny tillverkningsanläggning för oorganiska koagulanter i delstaten Andhra Pradesh , Indien , sade den finska kemikalietillverkaren för vattenrening på tisdagen .|2
GeoSentric Oyj:s affärsenhet GeoSolutions GyPSii, den mobila digitala livsstilsapplikationen och sociala nätverksplattformen för geomobilitet, har tecknat ett avtal med Nanjing MyNet för att göra GyPSii mobila sociala nätverksplattform tillgänglig för China Mobiles kunder.|2
Aspos koncernstruktur och affärsverksamhet utvecklas konsekvent utan några fördefinierade scheman.|1
Förhandlingarna kommer att beröra fabrikens avdelning som producerar winded roving som sysselsätter 10 personer.|1
Inga andra ev3-enheter var inblandade i denna åtgärd.|1
Amanda sa att de redan hade gjort ett investeringsåtagande på 5,0 miljoner USD i Russia Partners II-fonden i juli 2005.|1
Kranarna skulle installeras ombord på två fraktfartyg beställda av singaporeanska fartygsägaren Masterbulk.|1
Dessa aktietransaktioner är en del av företagets strategi att avstå tillgångar som inte ingår i dess kärnverksamhet.|1
Inget planerat slutdatum angavs.|1
Xiaomi planerar 15 miljarder dollar in i elbilar|1
Ändå kan utvecklingen inte tillåtas förstöra den tryckta tidningen, som fortsätter att vara Sanoma News huvudmedium.|1
Rörelseresultatet steg till 9,2 miljoner euro från 6,8 miljoner euro motsvarande period 2007 .|2
Han bar en svart mössa och en svart jacka.|1
Lember sade att frågan var aktuell även i Estland, där ett lagförslag har utarbetats på socialministeriet som skulle avskaffa ålderspensioner på förmånliga villkor.|1
Tim Cockroft tar med sig en utmärkt meritlista med mer än 18 års erfarenhet; Tim har dessutom framgångsrikt utvecklat Kapitalmarknadsverksamheten på Kaupthing Singer &amp; Friedlander som involverar corporate finance och mäkleri med fokus på medelstora företag.|2
O&#39;Learys Material Handling Services, beläget i Perth, är det ledande företaget i västra Australien som levererar, installerar och tillhandahåller service för bakgavellyftar.|2
Bygget beräknas vara klart sommaren 2011 .|1
GyPSii mobila sociala nätverksapplikation är tillgänglig i Kina med stöd för både kinesiska och engelska.|1
Storbritannien registrerar noll Covid-dödsfall för första gången på över ett år|2
Som tidigare meddelats ingick GeoSentric Oyj finansieringsavtal med sin huvudinvesterare den 30 juni 2010 som gör det möjligt för Bolaget att erhålla finansiering upp till det sammanlagda beloppet av 6 miljoner.|1
De nuvarande permitteringarna kommer utöver de tillfälliga permitteringarna som avtalades i december 2008 och i maj 2009 .|0
Det Hayward, Kalifornien-baserade målet designar aktiva, vardags- och klänningsskor, samt stövlar och sandaler.|1
Han förväntar sig dock att bankerna tillhandahåller alternativ finansiering.|2
För närvarande bygger YIT ett bostadsområde Zapadnye Vorota på 26 000 kvadratmeter i staden och ett hus på 9 910 kvadratmeter, som kommer att stå klart i slutet av 2009.|1
- Tikkurila inspirerar dig att färglägga ditt liv.|1
Von Koskull kommer att övervaka en ny enhet inom Nordea, som samlar affärsdivisioner för affärsbanker, finansinstitut och kapitalmarknadsprodukter.|1
Leveranser av Outotec kommer att ske över 30 månader.|1
Därmed kommer företaget att utöka sitt erbjudande till Nord-, Central- och Sydamerika.|2
HSBC tar 3 miljarder dollar i förluster på försäljning av orolig fransk bank.|0
Cargotecs varumärken Hiab, Kalmar och MacGREGOR är globala marknadsledare inom sina områden och deras lösningar används på land och till sjöss – varhelst lasten är på väg.|1
Sydkoreas BNP Q1 slår förväntningarna på investeringar, exportstuds|2
Värdet på beställningen är 4 miljoner euro.|1
I Asien-Stillahavsområdet är Visa Wave tillgängligt i Malaysia, Taiwan och Sydkorea och kommer att utökas till Japan och Sydostasien i år, tillade Jung.|2
26 januari 2011 - Den finska mjukvaruleverantören Basware ( HEL : BAS1V ) sa i går att de justerade sin strategi och mål för de kommande fyra åren med fokus på internationell tillväxt främst genom förvärv .|1
Slakt och styckning av nötkreatur vid Kuopio-anläggningen överförs till slakteriet i Kauhajoki.|1
Bolaget kommer att publicera sitt bokslut för 2008 den 25 februari 2009 .|1
Hans avgång träder i kraft omedelbart.|1
Man har sålt hälften av sin affärsverksamhet och kommer in på Helsingforsbörsen via bakdörren genom ett innovativt buyout-arrangemang med Kasola.|1
Pentik+Æinen betonar att det mesta av internetinnehållet som mediahus tillhandahåller inte kan vara gratis för alltid.|1
Nokia Corp of Finland meddelade i tisdags att de har fått ett enhetligt enhetshanteringskontrakt med den finska operatören Elisa Oyj.|1
Finsk-svenska TietoEnator expanderar sin verksamhet snabbt i Ryssland .|2
I april-juni 2008 uppgick Scanfils omsättning till 58,7 miljoner euro och rörelsevinsten till 6,6 miljoner euro.|1
ECB kan främst rikta inflationen.|1
Han kommer att rapportera till CapMan Plcs vd Heikki Westerlund.|1
Arbetstillfällen kommer dock inte att flyttas från Finland.|2
pct lägre på 4 442,10 .|1
Byggnaden kommer att inrymma till exempel Respecta Oy:s lokaler i Jyväskylä, samt andra företag som kommer att tillkännages senare, säger Samuel Koivisto, direktör för Technopolis-verksamheten i Jyväskylä.|1
HUHTAMAKI OYJ BÖRSMEDDELANDE 16.12.2008 KL. 09:30 Huhtamaki Oyj har beslutat att förtydliga koncernstrukturen genom att separera Foodservice- och Consumer Goods-verksamheterna i sin produktionsenhet i Hameenlinna, Finland genom att överföra verksamheten till sina helägda dotterbolag.|1
För att säkerställa låga driftskostnader för radionätverk kan BTS-modulerna konfigureras, mjukvaran uppgraderas och diagnostiseras på distans.|2
Bolaget kommer att föreslå en utdelning på 0,12 EUR per aktie för 2008 .|1
Avtalet utökar Tekla Structures användningsområde till brodesign.|2
Vi har gjort långsiktiga investeringar i att utveckla systemets implementeringsmodell.|1
Nokia och Capcom meddelade att Resident Evil Degeneration kommer att släppas på N-Gage senare i år.|1
Operatörer behöver bara lära sig hur man använder en enhet för flera nivåer av applikationer, inklusive röststyrda operationer.|1
Leverans startar omedelbart i juni 2008 och kommer att slutföras under 2008 .|1
Linje 4 kommer att gå helt under jord och kommer att omfatta 10 stationer som kommer att utföras i två genomförandesteg.|1
Brittiska företag ringer efter hjälp när pandemirestriktioner utökas.|0
Betydelse : Teleste har betonat att Polen med sin stora storlek och växande ekonomi , samt den snabba utvecklingen av sin distributionsindustri för TV - tjänster , ses som en attraktiv marknad .|2
Utöver efterfrågan i Finland ökade även exporten av foderstensprodukter.|2
Som ett resultat kommer ett 20-tal personer inte längre att behövas.|0
Marknadsvärdet för en kran är cirka 6 miljoner USD, rapporterade den finska nyhetsbyrån STT.|1
Ekonomiska villkor offentliggjordes inte.|1
Den nya Kroksbergs järnvägstunnel kommer att byggas på en ny spårsträcka mellan Härnösand och Veda, som ingår i linjen som följer Bottenvikens kust.|1
Alla är välkomna .|1
Rapporten fortsätter med detaljerade profiler för tio ledande europeiska specialkemikalieföretag och korta profiler för andra stora aktörer.|1
Teklas mjukvarulösningar gör kundernas kärnprocesser mer effektiva inom byggnad och konstruktion, energidistribution, infrastrukturhantering och vattenförsörjning.|1
Den kommer att redovisa helårsresultat den 22 augusti.|1
Rörelseresultatet var 11,4 miljoner euro , en ökning från 7,5 miljoner euro .|2
Dotterbolaget kommer att ansvara för filterförsäljning, lokal montering av filter och eftermarknadstjänster i Kina.|1
Den finska investeringsgruppen Panostaja Oyj sa att dess nettovinst steg till 8,6 miljoner euro 11,4 miljoner dollar under räkenskapsåret 2005-06, som avslutades den 31 oktober 2006, från 2,8 miljoner euro 3,7 miljoner euro under samma period 2004-05.|2
&quot;Mycket att rekommendera&quot; är Nokian Z G2 enligt &quot;ADAC-domen&quot; i det senaste sommardäckstestet av den tyska bilföreningen ADAC.|2
Det slutliga priset kommer att specificeras senast den 14 maj 2010, sade det förvärvande företaget.|1
Alibaba leder investeringar på 400 miljoner USD i detaljhandelsjätten i Vietnam|1
Nya produktlanseringar i Finland kommer att mer än fördubblas från 2005 .|2
BasWare Invoice Processing, BasWare Contract Matching, BasWare Order Matching och BasWare KPI Reporting Tool är en del av BasWares Enterprise Purchase to Pay-lösningssvit.|1
Både rörelseresultatet och omsättningen för niomånadersperioden ökade från 2,4 MEUR respektive 43,8 MEUR jämfört med motsvarande period föregående år.|2
Kina står inför sin värsta strömbrist på ett decennium. Det är ett problem för hela världen.|0
Tidigare president Trump besöker södra gränsen|1
Känd som Post Bank, skulle konceptet innebära att Fidelity Bank rullar ut 75 kontor i Ghana Posts lokaler för att tillhandahålla finansiella tjänster till folket.|2
Banken undersöker också fördelarna med att överföra den svenska verksamheten till filialkontor för att verksamheten ska styras av Finlands lagar.|1
Nätverkstestverksamheten är en del av Elektrobits affärssegment Test och Automation och sysselsätter 39 personer i Finland och 22 personer utomlands, främst i USA och Asien.|1
Finska GeoSentrics omsättning minskade till 939 000 euro i januari-mars 2009 .|0
Det totala värdet av projektet värderas till 30 miljarder SEK (2,83 miljarder EUR 3,81 miljarder USD).|1
Dessa modulprodukter kommer att finnas tillgängliga för tester under 3Q-07 och för volymleveranser under 4Q-07.|1
Omkostnadsprocenten var 102,6 % jämfört med 92,9 % motsvarande period 2005 .|0
Rörelseresultatet sjönk till 20,3 miljoner euro från 74,2 miljoner euro andra kvartalet 2008 .|0
Rörelseresultatet steg till 27,8 miljoner euro från 17,5 miljoner euro 2008 .|2
Viking Lines chef Jan Kaarstroem sa till TT att hans företags färjor var väl rustade för att hantera is och att alla passagerare var säkra.|2
Händelsen inträffade klockan 14.30 på Avenue 192 vid väg 196 .|1
Comptel Corporation Sami Ervio VD och koncernchef, distribution: NASDAQ OMX Helsinki Stora medier Comptel Dynamic OSS-lösningar gör det möjligt för telekomtjänsteleverantörer att leverera tjänster flexibelt och debitera dem effektivt.|1
Sökandens namn : Jot Automation OY Uppfinnarens namn : Mammila Tuomo , Piirainen Mika och Kellokoski Mika Ansökningsnr : 2424-KOLNP-2008 ADDatum för inlämning av ansökan : 16-06-2008Publiceringsdatum : 300/2001|1
Kesko har cirka 2 000 butiker som bedriver kedjeverksamhet i Norden och Baltikum, Ryssland och Vitryssland.|1
Vid seminariet undertecknades ett samförståndsavtal om samarbete mellan Finska Kemira Company och Vietnam National Chemical Corporation.|2
Talvik säger att omlokaliseringen av applikationsprogram på servrar kommer att fortsätta, medan HP-servrar godkändes på grund av att HP levererar en skräddarsydd lösning till Elisa.|1
Bara i september sjönk marknaden med 10,2 procent på årsbasis till 19,28 miljoner liter.|0
Företaget räknar med att öppna sin första onlinebutik i USA under sommaren 2011.|1
Med denna teckning har Fortums ägande i TGK-10 ökat till drygt 76 % av aktierna och rösterna.|1
Efter omstruktureringen kommer UPM:s genomsnittliga pappersmaskinkapacitet i Europa att vara 320 000 ton (350 000 korta ton) i bestruket journalpapper och 420 000 ton (460 000 korta ton) i bestruket finpapper.|1
Brukets råvarubehov ökar med 100 000 m3 virke.|1
Beställningarna gäller 26 KONE MonoSpace-hissar utan maskinrum, som skulle installeras under 2006.|1
Ett förvärv av TeliaSonera skulle vara France Telecoms största sedan köpet 2000 av Orange plc för 27,8 miljarder (55,1 miljarder USD) och skulle skapa världens fjärde största telekomföretag bakom AT&amp;T Inc., Verizon Communications Inc. och NTT Corp. . av Japan .|1
Ändå noterar Fitch att affärsfundamenten för de tre bankerna för närvarande förblir sunda.|2
Nettoförlusten under samma period 2009 var 18,6 miljoner euro.|1
Den ryska regeringen kommer att bidra med 20 % av de nödvändiga medlen, sade han.|1
Enheterna innehåller också Finnairs egen applikation för att sammanställa kundfeedback och idéer för produktutveckling.|1
Vad tycker vi?|1
Avkastning på sysselsatt kapital ROCE var negativ 2,3 % jämfört med 11,3 % 2007 .|0
Resultat förväntas i slutet av 2006 .|1
ADP News - 13 februari 2009 - Finska återförsäljaren Kesko Oyj HEL: KESBV uppgav idag att dess totala försäljning, exklusive mervärdesskatt moms, uppgick till 661,3 miljoner EUR 853,1 miljoner USD i januari 2009, en minskning med 15,2 % jämfört med föregående år.|0
Satsningen , som kommer att ägas till 51 % av Kemira och 49 % av IVRCL , kommer att driva en anläggning för tillverkning av oorganiska koaguleringsmedel , som ska byggas i Vishakapatnam Vizag i delstaten Andhra Pradesh och starta verksamheten under andra halvan av 2011 .|1
Bevisförhandlingen i Utredningen är planerad till 21 april - 1 maj 2008.|1
Aspocomp har för avsikt att inrätta en anläggning för att tillverka tryckta kretskort med en investering på 310 crore Rs.|1
ALEXANDRIA, Va., 27 augusti - Timo Vataja från Tammerfors, Finland, Virve Inget från Uleåborg, Finland, har utvecklat en datorprogramprodukt med aktivering av nyttjanderätten.|1
&quot; Vi är glada över att välkomna Elisa till vår styrelse , &quot; sa Garry McGuire , VD för RMG Networks .|2
Halonens kansli bekräftade mottagandet av brevet men avböjde kommentarer.|1
